date,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1963/8/1,28.897,0.186,Guangzhou,China,23.31N,112.72E
1963/9/1,28.666,0.3,Guangzhou,China,23.31N,112.72E
1963/10/1,23.358,0.28,Guangzhou,China,23.31N,112.72E
1963/11/1,20.608,0.321,Guangzhou,China,23.31N,112.72E
1963/12/1,14.95,0.253,Guangzhou,China,23.31N,112.72E
1964/1/1,13.455,0.256,Guangzhou,China,23.31N,112.72E
1964/2/1,11.481,0.272,Guangzhou,China,23.31N,112.72E
1964/3/1,17.983,0.179,Guangzhou,China,23.31N,112.72E
1964/4/1,24.109,0.155,Guangzhou,China,23.31N,112.72E
1964/5/1,25.994,0.423,Guangzhou,China,23.31N,112.72E
1964/6/1,27.107,0.359,Guangzhou,China,23.31N,112.72E
1964/7/1,29.138,0.252,Guangzhou,China,23.31N,112.72E
1964/8/1,28.341,0.304,Guangzhou,China,23.31N,112.72E
1964/9/1,27.426,0.201,Guangzhou,China,23.31N,112.72E
1964/10/1,24.684,0.283,Guangzhou,China,23.31N,112.72E
1964/11/1,19.058,0.214,Guangzhou,China,23.31N,112.72E
1964/12/1,14.371,0.253,Guangzhou,China,23.31N,112.72E
1965/1/1,14.632,0.543,Guangzhou,China,23.31N,112.72E
1965/2/1,16.627,0.275,Guangzhou,China,23.31N,112.72E
1965/3/1,17.548,0.383,Guangzhou,China,23.31N,112.72E
1965/4/1,21.382,0.201,Guangzhou,China,23.31N,112.72E
1965/5/1,25.222,0.349,Guangzhou,China,23.31N,112.72E
1965/6/1,26.776,0.532,Guangzhou,China,23.31N,112.72E
1965/7/1,28.492,0.363,Guangzhou,China,23.31N,112.72E
1965/8/1,28.506,0.131,Guangzhou,China,23.31N,112.72E
1965/9/1,26.498,0.524,Guangzhou,China,23.31N,112.72E
1965/10/1,23.667,0.385,Guangzhou,China,23.31N,112.72E
1965/11/1,20.693,0.364,Guangzhou,China,23.31N,112.72E
1965/12/1,14.469,0.39,Guangzhou,China,23.31N,112.72E
1966/1/1,15.544,0.208,Guangzhou,China,23.31N,112.72E
1966/2/1,16.516,0.235,Guangzhou,China,23.31N,112.72E
1966/3/1,19.42,0.209,Guangzhou,China,23.31N,112.72E
1966/4/1,22.654,0.208,Guangzhou,China,23.31N,112.72E
1966/5/1,25.315,0.29,Guangzhou,China,23.31N,112.72E
1966/6/1,26.525,0.195,Guangzhou,China,23.31N,112.72E
1966/7/1,28.295,0.252,Guangzhou,China,23.31N,112.72E
1966/8/1,28.943,0.306,Guangzhou,China,23.31N,112.72E
1966/9/1,26.608,0.318,Guangzhou,China,23.31N,112.72E
1966/10/1,24.48,0.357,Guangzhou,China,23.31N,112.72E
1966/11/1,20.111,0.16,Guangzhou,China,23.31N,112.72E
1966/12/1,15.148,0.368,Guangzhou,China,23.31N,112.72E
1967/1/1,11.757,0.335,Guangzhou,China,23.31N,112.72E
1967/2/1,12.239,0.298,Guangzhou,China,23.31N,112.72E
1967/3/1,18.584,0.245,Guangzhou,China,23.31N,112.72E
1967/4/1,21.429,0.192,Guangzhou,China,23.31N,112.72E
1967/5/1,27.211,0.436,Guangzhou,China,23.31N,112.72E
1967/6/1,28.199,0.25,Guangzhou,China,23.31N,112.72E
1967/7/1,29.557,0.476,Guangzhou,China,23.31N,112.72E
1967/8/1,28.202,0.239,Guangzhou,China,23.31N,112.72E
1967/9/1,26.311,0.286,Guangzhou,China,23.31N,112.72E
1967/10/1,22.902,0.098,Guangzhou,China,23.31N,112.72E
1967/11/1,20.103,0.327,Guangzhou,China,23.31N,112.72E
1967/12/1,11.813,0.322,Guangzhou,China,23.31N,112.72E
1968/1/1,14.456,0.263,Guangzhou,China,23.31N,112.72E
1968/2/1,9.37,0.325,Guangzhou,China,23.31N,112.72E
1968/3/1,17.571,0.291,Guangzhou,China,23.31N,112.72E
1968/4/1,20.688,0.303,Guangzhou,China,23.31N,112.72E
1968/5/1,25.577,0.235,Guangzhou,China,23.31N,112.72E
1968/6/1,26.723,0.271,Guangzhou,China,23.31N,112.72E
1968/7/1,29.209,0.26,Guangzhou,China,23.31N,112.72E
1968/8/1,28.674,0.152,Guangzhou,China,23.31N,112.72E
1968/9/1,27.479,0.228,Guangzhou,China,23.31N,112.72E
1968/10/1,23.227,0.211,Guangzhou,China,23.31N,112.72E
1968/11/1,20.757,0.218,Guangzhou,China,23.31N,112.72E
1968/12/1,19.35,0.383,Guangzhou,China,23.31N,112.72E
1969/1/1,13.255,0.226,Guangzhou,China,23.31N,112.72E
1969/2/1,10.91,0.23,Guangzhou,China,23.31N,112.72E
1969/3/1,16.545,0.263,Guangzhou,China,23.31N,112.72E
1969/4/1,21.2,0.345,Guangzhou,China,23.31N,112.72E
1969/5/1,26.468,0.303,Guangzhou,China,23.31N,112.72E
1969/6/1,26.94,0.216,Guangzhou,China,23.31N,112.72E
1969/7/1,28.998,0.233,Guangzhou,China,23.31N,112.72E
1969/8/1,28.721,0.38,Guangzhou,China,23.31N,112.72E
1969/9/1,28.215,0.157,Guangzhou,China,23.31N,112.72E
1969/10/1,23.812,0.267,Guangzhou,China,23.31N,112.72E
1969/11/1,17.709,0.17,Guangzhou,China,23.31N,112.72E
1969/12/1,14.374,0.324,Guangzhou,China,23.31N,112.72E
1970/1/1,11.637,0.303,Guangzhou,China,23.31N,112.72E
1970/2/1,16.397,0.227,Guangzhou,China,23.31N,112.72E
1970/3/1,13.869,0.251,Guangzhou,China,23.31N,112.72E
1970/4/1,20.645,0.166,Guangzhou,China,23.31N,112.72E
1970/5/1,25.704,0.258,Guangzhou,China,23.31N,112.72E
1970/6/1,27.842,0.361,Guangzhou,China,23.31N,112.72E
1970/7/1,28.898,0.271,Guangzhou,China,23.31N,112.72E
1970/8/1,28.568,0.193,Guangzhou,China,23.31N,112.72E
1970/9/1,27.219,0.168,Guangzhou,China,23.31N,112.72E
1970/10/1,23.14,0.253,Guangzhou,China,23.31N,112.72E
1970/11/1,18.934,0.162,Guangzhou,China,23.31N,112.72E
1970/12/1,15.404,0.244,Guangzhou,China,23.31N,112.72E
1971/1/1,11.668,0.38,Guangzhou,China,23.31N,112.72E
1971/2/1,15.017,0.354,Guangzhou,China,23.31N,112.72E
1971/3/1,17.594,0.231,Guangzhou,China,23.31N,112.72E
1971/4/1,22.797,0.256,Guangzhou,China,23.31N,112.72E
1971/5/1,25.127,0.193,Guangzhou,China,23.31N,112.72E
1971/6/1,27.746,0.243,Guangzhou,China,23.31N,112.72E
1971/7/1,28.902,0.172,Guangzhou,China,23.31N,112.72E
1971/8/1,28.023,0.281,Guangzhou,China,23.31N,112.72E
1971/9/1,27.388,0.242,Guangzhou,China,23.31N,112.72E
1971/10/1,22.349,0.206,Guangzhou,China,23.31N,112.72E
1971/11/1,18.774,0.367,Guangzhou,China,23.31N,112.72E
1971/12/1,14.498,0.133,Guangzhou,China,23.31N,112.72E
1972/1/1,13.833,0.138,Guangzhou,China,23.31N,112.72E
1972/2/1,12.626,0.606,Guangzhou,China,23.31N,112.72E
1972/3/1,19.077,0.443,Guangzhou,China,23.31N,112.72E
1972/4/1,20.338,0.25,Guangzhou,China,23.31N,112.72E
1972/5/1,25.37,0.288,Guangzhou,China,23.31N,112.72E
1972/6/1,27.879,0.313,Guangzhou,China,23.31N,112.72E
1972/7/1,29.06,0.303,Guangzhou,China,23.31N,112.72E
1972/8/1,27.976,0.263,Guangzhou,China,23.31N,112.72E
1972/9/1,27.075,0.245,Guangzhou,China,23.31N,112.72E
1972/10/1,23.916,0.278,Guangzhou,China,23.31N,112.72E
1972/11/1,20.031,0.231,Guangzhou,China,23.31N,112.72E
1972/12/1,14.384,0.293,Guangzhou,China,23.31N,112.72E
1973/1/1,12.653,0.377,Guangzhou,China,23.31N,112.72E
1973/2/1,18.626,0.408,Guangzhou,China,23.31N,112.72E
1973/3/1,20.03,0.329,Guangzhou,China,23.31N,112.72E
1973/4/1,22.69,0.188,Guangzhou,China,23.31N,112.72E
1973/5/1,26.3,0.385,Guangzhou,China,23.31N,112.72E
1973/6/1,27.464,0.077,Guangzhou,China,23.31N,112.72E
1973/7/1,28.202,0.182,Guangzhou,China,23.31N,112.72E
1973/8/1,27.89,0.289,Guangzhou,China,23.31N,112.72E
1973/9/1,27.04,0.102,Guangzhou,China,23.31N,112.72E
1973/10/1,23.039,0.259,Guangzhou,China,23.31N,112.72E
1973/11/1,18.86,0.197,Guangzhou,China,23.31N,112.72E
1973/12/1,13.933,0.309,Guangzhou,China,23.31N,112.72E
1974/1/1,12.833,0.408,Guangzhou,China,23.31N,112.72E
1974/2/1,12.486,0.305,Guangzhou,China,23.31N,112.72E
1974/3/1,16.715,0.206,Guangzhou,China,23.31N,112.72E
1974/4/1,22.13,0.255,Guangzhou,China,23.31N,112.72E
1974/5/1,26.653,0.251,Guangzhou,China,23.31N,112.72E
1974/6/1,27.285,0.192,Guangzhou,China,23.31N,112.72E
1974/7/1,28.181,0.185,Guangzhou,China,23.31N,112.72E
1974/8/1,28.652,0.359,Guangzhou,China,23.31N,112.72E
1974/9/1,27.741,0.21,Guangzhou,China,23.31N,112.72E
1974/10/1,23.929,0.181,Guangzhou,China,23.31N,112.72E
1974/11/1,19.199,0.495,Guangzhou,China,23.31N,112.72E
1974/12/1,14.837,0.301,Guangzhou,China,23.31N,112.72E
1975/1/1,13.666,0.306,Guangzhou,China,23.31N,112.72E
1975/2/1,16.016,0.259,Guangzhou,China,23.31N,112.72E
1975/3/1,17.902,0.113,Guangzhou,China,23.31N,112.72E
1975/4/1,23.137,0.159,Guangzhou,China,23.31N,112.72E
1975/5/1,25.496,0.354,Guangzhou,China,23.31N,112.72E
1975/6/1,27.63,0.225,Guangzhou,China,23.31N,112.72E
1975/7/1,28.705,0.357,Guangzhou,China,23.31N,112.72E
1975/8/1,28.324,0.444,Guangzhou,China,23.31N,112.72E
1975/9/1,27.835,0.274,Guangzhou,China,23.31N,112.72E
1975/10/1,23.818,0.272,Guangzhou,China,23.31N,112.72E
1975/11/1,17.599,0.152,Guangzhou,China,23.31N,112.72E
1975/12/1,11.966,0.243,Guangzhou,China,23.31N,112.72E
1976/1/1,13.674,0.222,Guangzhou,China,23.31N,112.72E
1976/2/1,15.515,0.316,Guangzhou,China,23.31N,112.72E
1976/3/1,16.311,0.284,Guangzhou,China,23.31N,112.72E
1976/4/1,19.991,0.247,Guangzhou,China,23.31N,112.72E
1976/5/1,25.796,0.355,Guangzhou,China,23.31N,112.72E
1976/6/1,26.967,0.292,Guangzhou,China,23.31N,112.72E
1976/7/1,28.155,0.321,Guangzhou,China,23.31N,112.72E
1976/8/1,28.186,0.19,Guangzhou,China,23.31N,112.72E
1976/9/1,26.311,0.285,Guangzhou,China,23.31N,112.72E
1976/10/1,23.505,0.31,Guangzhou,China,23.31N,112.72E
1976/11/1,16.486,0.15,Guangzhou,China,23.31N,112.72E
1976/12/1,15.077,0.171,Guangzhou,China,23.31N,112.72E
1977/1/1,9.868,0.143,Guangzhou,China,23.31N,112.72E
1977/2/1,12.92,0.207,Guangzhou,China,23.31N,112.72E
1977/3/1,19.444,0.301,Guangzhou,China,23.31N,112.72E
1977/4/1,23.31,0.136,Guangzhou,China,23.31N,112.72E
1977/5/1,27.235,0.222,Guangzhou,China,23.31N,112.72E
1977/6/1,28.203,0.274,Guangzhou,China,23.31N,112.72E
1977/7/1,28.878,0.231,Guangzhou,China,23.31N,112.72E
1977/8/1,28.967,0.25,Guangzhou,China,23.31N,112.72E
1977/9/1,27.237,0.209,Guangzhou,China,23.31N,112.72E
1977/10/1,24.389,0.234,Guangzhou,China,23.31N,112.72E
1977/11/1,18.564,0.108,Guangzhou,China,23.31N,112.72E
1977/12/1,17.167,0.289,Guangzhou,China,23.31N,112.72E
1978/1/1,13.468,0.311,Guangzhou,China,23.31N,112.72E
1978/2/1,14.14,0.211,Guangzhou,China,23.31N,112.72E
1978/3/1,17.202,0.177,Guangzhou,China,23.31N,112.72E
1978/4/1,21.776,0.362,Guangzhou,China,23.31N,112.72E
1978/5/1,25.025,0.195,Guangzhou,China,23.31N,112.72E
1978/6/1,27.776,0.341,Guangzhou,China,23.31N,112.72E
1978/7/1,29.358,0.219,Guangzhou,China,23.31N,112.72E
1978/8/1,28.571,0.297,Guangzhou,China,23.31N,112.72E
1978/9/1,27.351,0.1,Guangzhou,China,23.31N,112.72E
1978/10/1,22.896,0.197,Guangzhou,China,23.31N,112.72E
1978/11/1,19.33,0.306,Guangzhou,China,23.31N,112.72E
1978/12/1,16.166,0.374,Guangzhou,China,23.31N,112.72E
1979/1/1,14.381,0.307,Guangzhou,China,23.31N,112.72E
1979/2/1,17.141,0.153,Guangzhou,China,23.31N,112.72E
1979/3/1,16.923,0.267,Guangzhou,China,23.31N,112.72E
1979/4/1,21.239,0.323,Guangzhou,China,23.31N,112.72E
1979/5/1,24.568,0.302,Guangzhou,China,23.31N,112.72E
1979/6/1,27.213,0.126,Guangzhou,China,23.31N,112.72E
1979/7/1,29.771,0.151,Guangzhou,China,23.31N,112.72E
1979/8/1,28.323,0.238,Guangzhou,China,23.31N,112.72E
1979/9/1,26.631,0.109,Guangzhou,China,23.31N,112.72E
1979/10/1,22.832,0.326,Guangzhou,China,23.31N,112.72E
1979/11/1,17.959,0.22,Guangzhou,China,23.31N,112.72E
1979/12/1,16.829,0.248,Guangzhou,China,23.31N,112.72E
1980/1/1,14.183,0.189,Guangzhou,China,23.31N,112.72E
1980/2/1,12.016,0.153,Guangzhou,China,23.31N,112.72E
1980/3/1,19.043,0.529,Guangzhou,China,23.31N,112.72E
1980/4/1,21.17,0.198,Guangzhou,China,23.31N,112.72E
1980/5/1,25.33,0.194,Guangzhou,China,23.31N,112.72E
1980/6/1,27.951,0.251,Guangzhou,China,23.31N,112.72E
1980/7/1,28.996,0.179,Guangzhou,China,23.31N,112.72E
1980/8/1,28.791,0.256,Guangzhou,China,23.31N,112.72E
1980/9/1,26.725,0.252,Guangzhou,China,23.31N,112.72E
1980/10/1,24.611,0.289,Guangzhou,China,23.31N,112.72E
1980/11/1,21.087,0.159,Guangzhou,China,23.31N,112.72E
1980/12/1,15.818,0.125,Guangzhou,China,23.31N,112.72E
1981/1/1,14.062,0.2,Guangzhou,China,23.31N,112.72E
1981/2/1,15.185,0.235,Guangzhou,China,23.31N,112.72E
1981/3/1,19.567,0.189,Guangzhou,China,23.31N,112.72E
1981/4/1,23.762,0.184,Guangzhou,China,23.31N,112.72E
1981/5/1,24.267,0.199,Guangzhou,China,23.31N,112.72E
1981/6/1,27.335,0.331,Guangzhou,China,23.31N,112.72E
1981/7/1,28.068,0.217,Guangzhou,China,23.31N,112.72E
1981/8/1,29.587,0.221,Guangzhou,China,23.31N,112.72E
1981/9/1,27.478,0.173,Guangzhou,China,23.31N,112.72E
1981/10/1,22.999,0.266,Guangzhou,China,23.31N,112.72E
1981/11/1,18.447,0.181,Guangzhou,China,23.31N,112.72E
1981/12/1,13.918,0.193,Guangzhou,China,23.31N,112.72E
1982/1/1,15.596,0.208,Guangzhou,China,23.31N,112.72E
1982/2/1,13.776,0.167,Guangzhou,China,23.31N,112.72E
1982/3/1,17.965,0.221,Guangzhou,China,23.31N,112.72E
1982/4/1,21.032,0.197,Guangzhou,China,23.31N,112.72E
1982/5/1,24.85,0.375,Guangzhou,China,23.31N,112.72E
1982/6/1,27.091,0.223,Guangzhou,China,23.31N,112.72E
1982/7/1,29.093,0.213,Guangzhou,China,23.31N,112.72E
1982/8/1,28.709,0.112,Guangzhou,China,23.31N,112.72E
1982/9/1,27.409,0.174,Guangzhou,China,23.31N,112.72E
1982/10/1,24.714,0.194,Guangzhou,China,23.31N,112.72E
1982/11/1,20.015,0.237,Guangzhou,China,23.31N,112.72E
1982/12/1,12.771,0.23,Guangzhou,China,23.31N,112.72E
1983/1/1,11.901,0.363,Guangzhou,China,23.31N,112.72E
1983/2/1,12.912,0.347,Guangzhou,China,23.31N,112.72E
1983/3/1,15.683,0.219,Guangzhou,China,23.31N,112.72E
1983/4/1,22.507,0.208,Guangzhou,China,23.31N,112.72E
1983/5/1,25.742,0.224,Guangzhou,China,23.31N,112.72E
1983/6/1,28.24,0.327,Guangzhou,China,23.31N,112.72E
1983/7/1,29.585,0.261,Guangzhou,China,23.31N,112.72E
1983/8/1,28.858,0.246,Guangzhou,China,23.31N,112.72E
1983/9/1,27.847,0.217,Guangzhou,China,23.31N,112.72E
1983/10/1,24.551,0.319,Guangzhou,China,23.31N,112.72E
1983/11/1,18.808,0.331,Guangzhou,China,23.31N,112.72E
1983/12/1,13.723,0.425,Guangzhou,China,23.31N,112.72E
1984/1/1,10.408,0.222,Guangzhou,China,23.31N,112.72E
1984/2/1,11.452,0.282,Guangzhou,China,23.31N,112.72E
1984/3/1,17.093,0.375,Guangzhou,China,23.31N,112.72E
1984/4/1,20.832,0.319,Guangzhou,China,23.31N,112.72E
1984/5/1,24.521,0.088,Guangzhou,China,23.31N,112.72E
1984/6/1,28.052,0.163,Guangzhou,China,23.31N,112.72E
1984/7/1,29.214,0.275,Guangzhou,China,23.31N,112.72E
1984/8/1,28.462,0.196,Guangzhou,China,23.31N,112.72E
1984/9/1,26.833,0.139,Guangzhou,China,23.31N,112.72E
1984/10/1,23.562,0.126,Guangzhou,China,23.31N,112.72E
1984/11/1,20.192,0.203,Guangzhou,China,23.31N,112.72E
1984/12/1,13.511,0.168,Guangzhou,China,23.31N,112.72E
1985/1/1,12.518,0.18,Guangzhou,China,23.31N,112.72E
1985/2/1,13.704,0.271,Guangzhou,China,23.31N,112.72E
1985/3/1,14.737,0.158,Guangzhou,China,23.31N,112.72E
1985/4/1,20.465,0.302,Guangzhou,China,23.31N,112.72E
1985/5/1,27.001,0.273,Guangzhou,China,23.31N,112.72E
1985/6/1,27.777,0.227,Guangzhou,China,23.31N,112.72E
1985/7/1,28.594,0.265,Guangzhou,China,23.31N,112.72E
1985/8/1,28.555,0.242,Guangzhou,China,23.31N,112.72E
1985/9/1,26.313,0.205,Guangzhou,China,23.31N,112.72E
1985/10/1,24.599,0.139,Guangzhou,China,23.31N,112.72E
1985/11/1,20.294,0.137,Guangzhou,China,23.31N,112.72E
1985/12/1,14.141,0.253,Guangzhou,China,23.31N,112.72E
1986/1/1,13.936,0.257,Guangzhou,China,23.31N,112.72E
1986/2/1,12.783,0.291,Guangzhou,China,23.31N,112.72E
1986/3/1,16.961,0.258,Guangzhou,China,23.31N,112.72E
1986/4/1,22.976,0.255,Guangzhou,China,23.31N,112.72E
1986/5/1,26.095,0.201,Guangzhou,China,23.31N,112.72E
1986/6/1,27.699,0.302,Guangzhou,China,23.31N,112.72E
1986/7/1,28.775,0.268,Guangzhou,China,23.31N,112.72E
1986/8/1,29.171,0.198,Guangzhou,China,23.31N,112.72E
1986/9/1,27.62,0.216,Guangzhou,China,23.31N,112.72E
1986/10/1,23.752,0.199,Guangzhou,China,23.31N,112.72E
1986/11/1,18.694,0.222,Guangzhou,China,23.31N,112.72E
1986/12/1,15.818,0.242,Guangzhou,China,23.31N,112.72E
1987/1/1,15.786,0.208,Guangzhou,China,23.31N,112.72E
1987/2/1,17.465,0.172,Guangzhou,China,23.31N,112.72E
1987/3/1,20.238,0.219,Guangzhou,China,23.31N,112.72E
1987/4/1,21.82,0.379,Guangzhou,China,23.31N,112.72E
1987/5/1,25.571,0.18,Guangzhou,China,23.31N,112.72E
1987/6/1,27.351,0.179,Guangzhou,China,23.31N,112.72E
1987/7/1,28.689,0.262,Guangzhou,China,23.31N,112.72E
1987/8/1,28.607,0.28,Guangzhou,China,23.31N,112.72E
1987/9/1,26.767,0.313,Guangzhou,China,23.31N,112.72E
1987/10/1,24.587,0.249,Guangzhou,China,23.31N,112.72E
1987/11/1,19.409,0.266,Guangzhou,China,23.31N,112.72E
1987/12/1,14.548,0.329,Guangzhou,China,23.31N,112.72E
1988/1/1,15.058,0.304,Guangzhou,China,23.31N,112.72E
1988/2/1,13.217,0.234,Guangzhou,China,23.31N,112.72E
1988/3/1,14.506,0.279,Guangzhou,China,23.31N,112.72E
1988/4/1,20.07,0.223,Guangzhou,China,23.31N,112.72E
1988/5/1,26.475,0.269,Guangzhou,China,23.31N,112.72E
1988/6/1,28.641,0.265,Guangzhou,China,23.31N,112.72E
1988/7/1,29.058,0.218,Guangzhou,China,23.31N,112.72E
1988/8/1,27.945,0.194,Guangzhou,China,23.31N,112.72E
1988/9/1,27.197,0.247,Guangzhou,China,23.31N,112.72E
1988/10/1,23.566,0.078,Guangzhou,China,23.31N,112.72E
1988/11/1,18.078,0.158,Guangzhou,China,23.31N,112.72E
1988/12/1,15.594,0.264,Guangzhou,China,23.31N,112.72E
1989/1/1,12.516,0.285,Guangzhou,China,23.31N,112.72E
1989/2/1,14.208,0.182,Guangzhou,China,23.31N,112.72E
1989/3/1,18.051,0.348,Guangzhou,China,23.31N,112.72E
1989/4/1,21.714,0.172,Guangzhou,China,23.31N,112.72E
1989/5/1,25.058,0.151,Guangzhou,China,23.31N,112.72E
1989/6/1,27.839,0.199,Guangzhou,China,23.31N,112.72E
1989/7/1,29.038,0.223,Guangzhou,China,23.31N,112.72E
1989/8/1,29.231,0.289,Guangzhou,China,23.31N,112.72E
1989/9/1,27.958,0.26,Guangzhou,China,23.31N,112.72E
1989/10/1,24.576,0.312,Guangzhou,China,23.31N,112.72E
1989/11/1,19.919,0.198,Guangzhou,China,23.31N,112.72E
1989/12/1,15.08,0.308,Guangzhou,China,23.31N,112.72E
1990/1/1,13.467,0.282,Guangzhou,China,23.31N,112.72E
1990/2/1,14.442,0.181,Guangzhou,China,23.31N,112.72E
1990/3/1,18.487,0.306,Guangzhou,China,23.31N,112.72E
1990/4/1,20.802,0.238,Guangzhou,China,23.31N,112.72E
1990/5/1,24.799,0.252,Guangzhou,China,23.31N,112.72E
1990/6/1,28.251,0.323,Guangzhou,China,23.31N,112.72E
1990/7/1,29.106,0.287,Guangzhou,China,23.31N,112.72E
1990/8/1,30.203,0.278,Guangzhou,China,23.31N,112.72E
1990/9/1,27.943,0.248,Guangzhou,China,23.31N,112.72E
1990/10/1,24.263,0.206,Guangzhou,China,23.31N,112.72E
1990/11/1,20.572,0.442,Guangzhou,China,23.31N,112.72E
1990/12/1,16.647,0.224,Guangzhou,China,23.31N,112.72E
1991/1/1,13.515,0.494,Guangzhou,China,23.31N,112.72E
1991/2/1,15.774,0.198,Guangzhou,China,23.31N,112.72E
1991/3/1,18.427,0.488,Guangzhou,China,23.31N,112.72E
1991/4/1,22.34,0.19,Guangzhou,China,23.31N,112.72E
1991/5/1,25.779,0.15,Guangzhou,China,23.31N,112.72E
1991/6/1,27.929,0.211,Guangzhou,China,23.31N,112.72E
1991/7/1,28.569,0.271,Guangzhou,China,23.31N,112.72E
1991/8/1,28.673,0.266,Guangzhou,China,23.31N,112.72E
1991/9/1,27.484,0.297,Guangzhou,China,23.31N,112.72E
1991/10/1,23.323,0.109,Guangzhou,China,23.31N,112.72E
1991/11/1,19.138,0.159,Guangzhou,China,23.31N,112.72E
1991/12/1,15.582,0.219,Guangzhou,China,23.31N,112.72E
1992/1/1,12.92,0.145,Guangzhou,China,23.31N,112.72E
1992/2/1,12.844,0.277,Guangzhou,China,23.31N,112.72E
1992/3/1,15.141,0.418,Guangzhou,China,23.31N,112.72E
1992/4/1,21.997,0.229,Guangzhou,China,23.31N,112.72E
1992/5/1,24.711,0.125,Guangzhou,China,23.31N,112.72E
1992/6/1,26.975,0.223,Guangzhou,China,23.31N,112.72E
1992/7/1,28.018,0.287,Guangzhou,China,23.31N,112.72E
1992/8/1,29.285,0.226,Guangzhou,China,23.31N,112.72E
1992/9/1,27.883,0.264,Guangzhou,China,23.31N,112.72E
1992/10/1,22.683,0.241,Guangzhou,China,23.31N,112.72E
1992/11/1,18.605,0.238,Guangzhou,China,23.31N,112.72E
1992/12/1,16.815,0.38,Guangzhou,China,23.31N,112.72E
1993/1/1,11.283,0.249,Guangzhou,China,23.31N,112.72E
1993/2/1,16.03,0.245,Guangzhou,China,23.31N,112.72E
1993/3/1,17.796,0.223,Guangzhou,China,23.31N,112.72E
1993/4/1,21.062,0.17,Guangzhou,China,23.31N,112.72E
1993/5/1,25.229,0.271,Guangzhou,China,23.31N,112.72E
1993/6/1,27.279,0.225,Guangzhou,China,23.31N,112.72E
1993/7/1,29.07,0.139,Guangzhou,China,23.31N,112.72E
1993/8/1,28.584,0.21,Guangzhou,China,23.31N,112.72E
1993/9/1,26.769,0.259,Guangzhou,China,23.31N,112.72E
1993/10/1,22.457,0.277,Guangzhou,China,23.31N,112.72E
1993/11/1,19.205,0.254,Guangzhou,China,23.31N,112.72E
1993/12/1,14.089,0.26,Guangzhou,China,23.31N,112.72E
1994/1/1,14.627,0.468,Guangzhou,China,23.31N,112.72E
1994/2/1,14.435,0.385,Guangzhou,China,23.31N,112.72E
1994/3/1,15.781,0.251,Guangzhou,China,23.31N,112.72E
1994/4/1,23.621,0.268,Guangzhou,China,23.31N,112.72E
1994/5/1,26.612,0.171,Guangzhou,China,23.31N,112.72E
1994/6/1,27.078,0.205,Guangzhou,China,23.31N,112.72E
1994/7/1,27.737,0.222,Guangzhou,China,23.31N,112.72E
1994/8/1,27.559,0.188,Guangzhou,China,23.31N,112.72E
1994/9/1,26.609,0.215,Guangzhou,China,23.31N,112.72E
1994/10/1,22.937,0.264,Guangzhou,China,23.31N,112.72E
1994/11/1,21.007,0.373,Guangzhou,China,23.31N,112.72E
1994/12/1,16.22,0.319,Guangzhou,China,23.31N,112.72E
1995/1/1,12.485,0.3,Guangzhou,China,23.31N,112.72E
1995/2/1,13.126,0.206,Guangzhou,China,23.31N,112.72E
1995/3/1,16.583,0.178,Guangzhou,China,23.31N,112.72E
1995/4/1,22.173,0.287,Guangzhou,China,23.31N,112.72E
1995/5/1,25.516,0.208,Guangzhou,China,23.31N,112.72E
1995/6/1,27.872,0.168,Guangzhou,China,23.31N,112.72E
1995/7/1,28.443,0.214,Guangzhou,China,23.31N,112.72E
1995/8/1,27.469,0.162,Guangzhou,China,23.31N,112.72E
1995/9/1,27.31,0.269,Guangzhou,China,23.31N,112.72E
1995/10/1,23.797,0.148,Guangzhou,China,23.31N,112.72E
1995/11/1,18.578,0.212,Guangzhou,China,23.31N,112.72E
1995/12/1,14.234,0.288,Guangzhou,China,23.31N,112.72E
1996/1/1,13.222,0.441,Guangzhou,China,23.31N,112.72E
1996/2/1,12.298,0.206,Guangzhou,China,23.31N,112.72E
1996/3/1,16.826,0.344,Guangzhou,China,23.31N,112.72E
1996/4/1,19.159,0.295,Guangzhou,China,23.31N,112.72E
1996/5/1,24.997,0.232,Guangzhou,China,23.31N,112.72E
1996/6/1,28.05,0.216,Guangzhou,China,23.31N,112.72E
1996/7/1,28.497,0.173,Guangzhou,China,23.31N,112.72E
1996/8/1,27.941,0.213,Guangzhou,China,23.31N,112.72E
1996/9/1,27.097,0.21,Guangzhou,China,23.31N,112.72E
1996/10/1,24.403,0.205,Guangzhou,China,23.31N,112.72E
1996/11/1,20.614,0.3,Guangzhou,China,23.31N,112.72E
1996/12/1,15.349,0.238,Guangzhou,China,23.31N,112.72E
1997/1/1,14.242,0.165,Guangzhou,China,23.31N,112.72E
1997/2/1,13.886,0.238,Guangzhou,China,23.31N,112.72E
1997/3/1,18.801,0.288,Guangzhou,China,23.31N,112.72E
1997/4/1,21.926,0.197,Guangzhou,China,23.31N,112.72E
1997/5/1,25.748,0.215,Guangzhou,China,23.31N,112.72E
1997/6/1,26.865,0.152,Guangzhou,China,23.31N,112.72E
1997/7/1,27.517,0.267,Guangzhou,China,23.31N,112.72E
1997/8/1,28.263,0.199,Guangzhou,China,23.31N,112.72E
1997/9/1,25.209,0.263,Guangzhou,China,23.31N,112.72E
